word_id,letter,word_en,approved_word_dv,transliteration,pronounciation,morphemes,meaning_id,meaning_text,word_en_meaning
19882,ކ,none,ކުށުސަޖިދަޖެހުން,,,,48335,ކުށުސަޖިދަކުރުން.,
19883,ކ,none,ކުށުސަޖިދަކުރުން,,,,47003,ކުށުސަޖިދަ ޖެހުން.,
19884,ކ,none,ކުށޭޑި,,,,47056,ބުޑު.,
19885,ކ,none,ކުށް,,,,48803,ޞައްހަނޫން ގޮތް.,
19885,ކ,none,ކުށް,,,,48804,ޤަވާޢިދާ ޚިލާފުކަންތައް.,
19885,ކ,none,ކުށް,,,,48806,ރަގަޅުގޮތާއި ޚިލާފު.,
19886,ކ,none,ކުށްކުރުން,,,,48957,ހުއްދަނޫން ކަންތައްކުރުން.,
19887,ކ,none,ކުށްވެރި,,,,49265,ޝަރީއަތް ނުވަތަ ޤާނޫނު ނުވަތަ ޤަވާއިދު ނުވަތަ ހަމަޔަކާ ޚިލާފުވެފައިވާ.,
19888,ކ,none,ކުށްވެރިވުން,,,,49306,ކުށުގައި ބެދުން.,
19889,ކ,none,ކުށްވެރިޔާ,,,,49295,ކުށުގައި ބެދިފައިވާ މީހާ.,
19890,ކ,none,ކުށްފިލުވުން,,,,49338,ސައްހަކުރުން.,
19890,ކ,none,ކުށްފިލުވުން,,,,49339,ލިޔެފައިވާ އެއްޗަކުން ކުށް ރަނގަޅުކުރުން.,
19891,ކ,none,ކުށްތެޅުން,,,,49330,ލިޔާއިރުގައްޔާއި ޓައިޕުކުރާއިރުގައި މާގިނައިން ކުށް ލިޔުން.,
19892,ކ,none,ކުށްޓަރި,,,,47117,އެކިއެކި ކަންތަކާ ވާކުށްވެރި. މި ބަސް ގިނައިން ބޭނުންކުރަނީ ކުދިކުދި ކުށުން ކުށްވެރިވީމައެވެ.,
19893,ކ,none,ކުށްޓަރިކުރުން,,,,49190,ކުށްވެރިކުރުން.,
19894,ކ,none,ކުށްޓަރިވުން,,,,49355,ކުށްވެރިވުން.,
19895,ކ,none,ކުށްޖެހުން,,,,49373,ކުށަށް ޖެހުން.,
19896,ކ,mast,ކުނބު,,,,49307,ރިޔާ ނެގުމުގެ ބޭނުމުގައި ފުރާދުއްވާ ތަކެތީގެ މެދުތެރޭގައި ޖަހައިފައި ހުންނަ ދިގުދަނޑި. ރިޔާ ނުނަގާ އެއްޗެތީގައި ވެސް އެކިއެކި ބޭނުމަށް ޓަކައި މިޖަހައިފައި ހުރެއެވެ.,mast
19897,ކ,none,ކުނބުހެޔަށް,,,,49424,ފުރާދުއްވާ ތަކެތި ގަދަވެގެން ރިޔާ ދޫކޮށްލައިފައި ކުރާ ފައްސިޔަ.,
19898,ކ,none,ކުނބުނެގުން,,,,49638,ފުރާދުއްވާ ތަކެތީގެ ކުނބު، އޭގައި ކޮޅަށް ޖެހުން.,
19898,ކ,none,ކުނބުނެގުން,,,,49644,ދެ ބުމަ ދޭތެރެއިން ފެށިގެން މައްޗަށް އަނދުން ރޮނގެއް ދެމުން. އަނދުން ނޫން އެހެން އެއްޗަކުން މި ރޮނގު ދެމި ނަމަވެސް، ކިޔާނީ މިހެންނެވެ.,
19899,ކ,none,ކުނބުންދިރުބަ,,,,47821,އޮޑިދޯނިފަހަރުގެ ކުނބު އިންނަފަތުން ފެށިގެން ކުރީކޮޅު.,
19900,ކ,none,ކުނބުންކޮޅުފަސް,,,,49463,އޮޑިދޯނިފަހަރުގެ ކުނބުން ފެށިގެން ފަހަތް. އޮޑިދޯނިފަހަރުގެ ފިއްފަތުން ފެށިގެން ކޮޅުފަސް.,
19901,ކ,none,ކުނބުރާން,,,,49471,ދަރު.,
19902,ކ,none,ކުނބުރާންކޮށުން,,,,49480,ދަރުކޮށުން.,
19903,ކ,none,ކުނބުރާންގޮވި,,,,49496,ދަރުކޮށައި ވިއްކައިގެން އުޅޭމީހާ.,
19904,ކ,sea bean,ކުނބުރު,,,,48617,ކަޅުރަތްކުލައިގެ ފަތިކޮށް ވަށްކޮށް ހުންނަ އޮށެއް. މީގެ މަދު ބޭހަށް ބޭނުންކުރެއެވެ. މިއީ ވެލެއްގައި އަޅާ އެއްޗެކެވެ. މި ވެލުގެ ފަތް ހުންނަނީ ވަށްކޮށް ގޮނިކޮށެވެ. މި ފަތް ބޯވާނެއެވެ.,sea bean
19904,ކ,sea bean,ކުނބުރު,,,,48618,ސިފައިންނާ މަގުހިނގާމީހުން، ފެން އަޅައިގެން ގެންގުޅޭ ވަށްކޮށް ފަތިކޮށް ހުންނަ ކަންވާރެއް.,
19904,ކ,sea bean,ކުނބުރު,,,,48620,އިހުގައި ބަޑިބޭސް އަޅައިގެން ކަރައިން ގެންނަ ކަންވާރެއް.,
19904,ކ,sea bean,ކުނބުރު,,,,48621,ފެންއަޅަން ގެންގުޅޭ ކަޅުމުށީގެ މުޑުކާ.,
19905,ކ,none,ކުނބުރުކަށިގަނޑު,,,,48659,ފިޔަން ކަށިގަނޑު.,
19906,ކ,none,ކުނބުރުވެޔޮ,,,,48580,ކަށިކުނބުރު ވެޔޮ.,
19907,ކ,none,ކުނބުރުފަނި,,,,49548,ކުނބުރުފަނި.,
19908,ކ,none,ކުނބުރުގެ,,,,48692,މުށިގެ.,
19909,ކ,none,ކުނބުރޮށިފަނި,,,,48716,ހާސްފައި.,
19910,ކ,none,ކުނބުބޯ,,,,49536,ކޮޅުކުނބު، ކުނބުގެމަތީކޮޅު.,
19911,ކ,none,ކުނބުކަފި,,,,49593,އޮޑިދޯނިފަހަރުގެ ކުނބުތިރިކޮށް ބާއްވާން، ކޮޅުފަސްކޮޅުގައި ކޮޅަށް ޖަހައިފައި ހުންނަ ކަފިގަނޑު.,
19912,ކ,none,ކުނބުކަފިފިލާ,,,,49197,ފެސްކޯ.,
19913,ކ,none,ކުނބުކުރި,,,,48757,ކުނބުގެ މަތީކޮޅު.,
19914,ކ,none,ކުނބުކޮށި,,,,52686,އޮޑިދޯނިފަހަރުގެ ކުނބު ނެގުމަށް ޓަކައި، ކުނބުވަތުގެ ދެތަލުގެ ދޭތެރޭ މެދުގައި، ކުނބު އިންނަފަތާއެކު ތިން ފަރާތުގައި ފިލާޖަހައިގެން ހަދައިފައި ހުންނަކޮށި. މިއީ ކުނބުގެ ފޫ، ވަނޮޅަށް ފައްތައި ކުނބުނަގާއިރު، ފަރާތް ފަރާތަށް ކަސިޔާރުވެގެން ދިޔަ ނުދިއުމަށް ޓަކައި ހަދައިފައި ހުންނަ އެއްޗެކެވެ.,
19915,ކ,none,ކުނބުކޮޅު,,,,49640,ހަންޖާލައްވާ ފުރޮޅުހަރުކުރާން ކުނބުކޮޅުގައި ހުންނަ ބުރިވަރު.,
19915,ކ,none,ކުނބުކޮޅު,,,,49642,ނާފަހަރުގެ ފަރުމާނުތަކުގެ ވާވެލާވެލި.,
19916,ކ,none,ކުނބުކޮޅުއާލާތް,,,,47858,ކުނބާއި ފަރުމާނާއި އެއާބެހޭ ވާވެލާވެލި.,
19917,ކ,none,ކުނބުކޮޅުގޮވުން,,,,47866,ރިޔާނަގާ އުޅަނދުފަހަރުގެ ކުނބުކޮޅުން ވައިމަޑު އިރަށް ކުރުކުރު އަޑުކިއުން.,
19918,ކ,none,ކުނބުއިންނަފަތް,,,,49222,ކުނބު އިންނަ ފަތްބައިގައި އެންމެ މަތީ އިންނަ ފަތްގަނޑު.,
19919,ކ,none,ކުނބުއެޅުން,,,,49242,ލަކުޑިގަނޑު ކޮށައި މަށައިގެން ކުނބަކަށް ހެދުން.,
19920,ކ,none,ކުނބުވަރުކުރުން,,,,47879,ވަނޮޅާއި ވަންވަތަށް ކުނބުގެ ފޫހެޔޮވަރުކުރުން.,
19921,ކ,none,ކުނބުވައްގަނޑު,,,,49721,އޮޑިދޯނިފަހަރުގައި ކުނބުގެ ފޫ ޖަހާން އަޅާ ވައްގަނޑު. މި ވައްގަނޑު އެހެން ބުޑުވަކަށް ވުރެ ވަރުގަދަ ވާނެއެވެ.,
19922,ކ,none,ކުނބުވަތް,,,,49327,އޮޑިދޯނި ފަހަރުގެ ކުނބާ ޖެހިގެން ކޮޅުފަސްކޮޅަށް ހުންނަ ވަތް.,
19923,ކ,none,ކުނބުވާންޖެހުން,,,,49687,ވަނޮޅަށާއި، ކުނބުކޮށްޓަށް ކުނބުގެ ފޫ ވަރުކުރުން.,
19924,ކ,none,ކުނބުދަނޑި,,,,49716,އޮޑިދޯނިފަހަރުގެ ދެ ކުނބު ދޭތެރޭ، ނުވަތަ ކުނބާއި ކަތްޕާއި ދޭތެރޭ ހަދައިފައި ހުންނަ ދަނޑިހަރު.,
19925,ކ,none,ކުނބުދިރުނބާވައްގަނޑު,,,,49980,ކުނބު ހުންނަ ވައްގަނޑާ ޖެހިގެން ކުރިޔަށް އޮންނަ ވައްގަނޑު.,
19926,ކ,none,ކުނބުތަން,,,,49775,ކުނބު ވައްގަނޑާއި ކުނބު އިންނަފަތާއި ދޭތެރޭގެ އިހިބައި.,
19927,ކ,none,ކުނބުތާފަލި,,,,49795,ކުނބު އިންނަފަތާ ދިމާގައި ދެ ފަރާތުގައި ހުންނަ ފަލި.,
19928,ކ,none,ކުނބުލި,,,,49921,ޑިންޑިންކޮވެލި.,
19928,ކ,none,ކުނބުލި,,,,49923,ކުނބޯ.,
19928,ކ,none,ކުނބުލި,,,,49925,އަނދުންހުލި.,
19929,ކ,none,ކުނބުގާތުވަތް,,,,49868,މެދުވަތް.,
19929,ކ,none,ކުނބުގާތުވަތް,,,,49869,މެދުކޮށީވަތް.,
19929,ކ,none,ކުނބުގާތުވަތް,,,,49870,ދިއްޕަތުވަތާއި މާވަތާއި ދެމެދުގައި ހުންނަ ވަތް.,
19930,ކ,none,ކުނބުސާރި,,,,49887,އޮޑިދޯނިފަހަރުގެ ވަނޮޅުމަތީ ބެރި.,
19931,ކ,none,ކުނބުސް,,,,49902,އަޅި އުނދުނުގައި ފިހެއުޅޭ ފޮނި ބޯކިބަލެއް.,
19932,ކ,none,ކުނބުޒާނި,,,,49949,ކުމުންޒާނި.,
19933,ކ,none,ކުނބުޖެހުން,,,,49973,ފުރާދުއްވާ ތަކެތީގެ ކުނބު އޭގައި ކޮޅަށް ޖެހުން.,
19934,ކ,none,ކުނބޯ,,,,50006,ހުދުކުލަޔާއި އަޅިކުލައިން، ކުކުޅު ހާލުގައި އެޅިފައި ހުންނަ ކުރެހުމެއް.,
19934,ކ,none,ކުނބޯ,,,,50008,ކޮވެލި.,
19935,ކ,none,ކުނބޯބޮލި,,,,50022,ބުރަކަށި މަތީގައި ކުނބޯ ގޮތަށް ތިއްތިއް ހުންނަ އޮފު ބޮލި.,
19936,ކ,none,ކުނބޯލި,,,,48464,ޑިންޑިން ކޮވެލި.,
19937,ކ,none,ކުނޑި,,,,50169,ހިމުން އެތިއެތިކޮޅު.,
19937,ކ,none,ކުނޑި,,,,50171,މޫނުގައި ޖަހާ ފުށް.,
19938,ކ,none,ކުނޑިބޯ,,,,50039,ހިތިބޯ.,
19939,ކ,none,ކުނޑިބޯދި,,,,49932,ބޯދީގެ ތެރޭގައި އުޅޭ އެންމެ ކުދިބާވަތް.,
19940,ކ,none,ކުނޑިކަށި,,,,50392,އަތްކަންކުރާ މީހުން ރަންރިހި ބައްދާ ކުނޑި ނަގާން ގެންގުޅޭ ކަށި.,
19941,ކ,none,ކުނޑިކުނޑިވުން,,,,50138,އެތިއެތިކޮޅަށްވުން.,
19941,ކ,none,ކުނޑިކުނޑިވުން,,,,50139,ރޫޅިފުނޑުފުނޑުވުން.,
19941,ކ,none,ކުނޑިކުނޑިވުން,,,,50140,ތަނެއް މުޅިން ހަލާކުވެގެން ދިއުން.,
19942,ކ,none,ކުނޑިކޭވާހަކަ,,,,50093,މީހާގެ ކިބައިން ވެފައިއޮންނަ ދެރަކަމެއްގެ ވާހަކަ.,
19943,ކ,none,ކުނޑިވާޅަ,,,,50115,ހިރިކުއްޅަ.,
19944,ކ,none,ކުނޑިމަސް,,,,50132,ހިކިމަހުގެ އެތިއެތިކޮޅު.,
19945,ކ,none,ކުނޑިތަށި,,,,50146,އަތްކަންކުރާމީހުން، ބައްދާކުނޑި އަޅާފައި ހުންނަ ތަށި.,
19946,ކ,none,ކުނޑިތެޅާ,,,,50157,ކުޅިތުޅާ.,
19947,ކ,none,ކުނޑިލުހި,,,,50174,ފޮނުމަތުން ތޮރުފައި ވިދުން ކުނޑިނެރޭން ވަޑިންބޭނުންކުރާ ލަކުޑީގެ ފޯއްޔެއް. މީގެ ކުރީކޮޅު އޮންނާނީ ކުނޑި އެޅޭގޮތަށް އަޑިކޮށް ކޮނެފައެވެ.,
19948,ކ,none,ކުނޑިލުއްސި,,,,50200,ފޫނުދުއްވައި ތޮރުފާފައި ހުންނަ ވިދުން، ކުނޑިނެރޭކަށި.,
19949,ކ,none,ކުނޑިސައިބޯނި,,,,50220,ދޮންނަކުނޑި.,
19950,ކ,none,ކުނޑިސާބުން,,,,50232,ދޮންނަކުނޑި.,
19951,ކ,none,ކުނޑިޔަށްހިފުން,,,,50271,ފޮނުމަތުން ތޮރުފާއިރު ކުނޑިނެރޭން މައްޗަށް ބާރުލުން.,
19952,ކ,none,ކުނޑިޖެހުން,,,,49617,އަތްކަންކުރާ މީހުން ވިރިކެކޭ އެއްޗެހި ބައްދާއިރު އެ ބައްދަންވީ ތަނެއްގައި އެކަމަށް ތައްޔާރުކޮށްފައި ހުންނަ ކުނޑީގެ އެތިކޮޅެއް ތަތްކޮށްލުން.,
19952,ކ,none,ކުނޑިޖެހުން,,,,49620,ނީ ހަނޑުލާއި ބުރިހަނޑޫ ވަކިނުކޮށް ކުނޑިތައް ދާ ވަރަށް ކިރިޔަ ކިރިޔާ ހަނޑޫ ފޮޅުން.,
19952,ކ,none,ކުނޑިޖެހުން,,,,49622,މޫނުގައި ފުށްޖެހުން.,
19953,ކ,blind,ކުނަ,,,,48493,ކުދި.,small
19953,ކ,blind,ކުނަ,,,,48494,ކުޑަ.,small
19953,ކ,blind,ކުނަ,,,,48495,އެންމެ ކުޑަ.,
19953,ކ,blind,ކުނަ,,,,48496,ލޯކަނު.,blind
19954,ކ,none,ކުނަހަނގާލި,,,,47734,ބޭހަށް ބޭނުންކުރާ ފަތްޕިލާވެއްޔެއް. މީގެ ފަތް ހުންނަނީ ހުސްނުހީނާ ގަހުގެ ފަތާ ވައްތަރުކޮށް އެކަމަކު ރޫޖެހިފައެވެ. ގަސްގަނޑުގެ ފަލަމިން ތިންއިންޗި ވަރުވާނެއެވެ. އުސްމިން ހުންނާނީ ގާތްގަޑަކަށް ހަ ފޫޓު ވަރަށެވެ. މި ގަހުގެ އޮށްތައް ހުންނާނީ ބޮނޑި ބޮނޑިޔަށެވެ. މިއަށް ނިތުބަނޑި ކިޔައެވެ. އެއީ ނިތުގައި ޖައްސައިގެން ފެޅޭއިރު އަޑު ގޮވާތީއެވެ. އަދި ވަލުކުރަދި ވެސް މިގަހަށް ކިޔައެވެ.,
19955,ކ,none,ކުނަހަނގާލިގަނޑު,,,,50290,ދިވެހި ރުކުގެ އެތް ނިކުންނައިރު އެތުގެ ބޭރުން އޮންނަ އުރަ.,
19956,ކ,none,ކުނައުގޯލި,,,,50302,ކުނަހަނގާލިގަނޑު.,
19957,ކ,none,ކުނަމެހި,,,,49701,ކުރެދި ފަނި ވަރުގެ ކުދި މެއްސެއް. އެލިފައި ހުންނަ އެތިއެތި ފަށުގައި ފުރޭންދެން އިށީނދެ ތިބުން މިއީ މީގެ އާދައެކެވެ.,
19958,ކ,none,ކުނަމޭހި,,,,49748,ކުނަމެހި.,
19959,ކ,none,ކުނާ,,,,50321,ވަކައާއި ސުތުލިފަދަ އެއްޗެއް ދިގަށް ފުރައިގެން ހައިން، ނުވަތަ އެފަދަ އެހެން އެއްޗެހީން ވިޔާތަކެތި.,
19959,ކ,none,ކުނާ,,,,50322,ގަދަ އަލި ބަލަން ނުކެރިގެން ލޮލަށް ހަދަންޖެހޭ ގޮތް.,
19960,ކ,none,ކުނާކުރުން,,,,50335,ވައްތަރަކަށް ލޯކުޑަކޮށްލުން.,
19960,ކ,none,ކުނާކުރުން,,,,50336,ކުނާ.,
19961,ކ,none,ކުނި,,,,50364,ބައެއްތަކެތީގެ ތާޒާކަން ކެނޑިގެން އެވާ ފިލުނދު.,
19961,ކ,none,ކުނި,,,,50366,ބައެއް ތަކެތި ފިލުނދު ވެގެން ވާނުބައި.,
19961,ކ,none,ކުނި,,,,50368,ބޭނުމެއްނެތިގެން އުކައިލާން ޖެހޭ ތަކެތި.,
19961,ކ,none,ކުނި,,,,50371,ފާރުގަނޑުގައި ހެދޭ ނުބައި މާއްދާ.,
19961,ކ,none,ކުނި,,,,50372,އަނގަޔާ ކަރުތެރޭގައި ހެދޭ ބައްޔެއް.,
19961,ކ,none,ކުނި,,,,50374,ނިފާސްކަމުގެ ލޭ.,
19962,ކ,none,ކުނިހުދު,,,,50246,އަތްކަން ކުރާ މީހުން އެއްފަށުން މަހަމުން ފަށް ގަތާގެތުމެއް.,
19963,ކ,none,ކުނިހުދުފަށް,,,,50066,އަންހެނުން ކަރުގައި އަޅާ ފަށްޓަރު ބައިގެ އެއްނަރުން ގަތައިފައި ހުންނަފަށް.,
19964,ކ,none,ކުނިހުދުލުން,,,,49822,ވަކިގޮތަކަށް ލާމަހަމުން އެއްފަށުން ގެތުން.,
19965,ކ,none,ކުނިހުތުރު,,,,49841,އަވަގުރާނަޔާ އެކުލެވިފައިވާ ނުބައިބަސް.,
19966,ކ,none,ކުނިބުނި,,,,49848,ބޭނުން ކެނޑިފައިވާ އޭތިމީތި.,
19967,ކ,none,ކުނިކަހާފިހިގަނޑު,,,,49579,ތަޅުމާއި ފަންގިފިލާ ފަދަ ތަންތަނުން ކުންޏާއި ވެލި ސާފުކުރަން ބޭނުންކުރުމަށް ހަދައިފައި ހުންނަ އެއްޗެއް. ބޮނބިނަރާއި އަދި މިނޫން ވެސް އެއްޗިހިން މި ހަދައި އުޅެއެވެ.,
19968,ކ,none,ކުނިކަން,,,,2121,ފިލުދުވެގެން ހަލާކުވެ ނުބައިވާކަން.,
19968,ކ,none,ކުނިކަން,,,,2123,ރާމާވެގެން ވާ ނުބައިކަން.,
19969,ކ,none,ކުނިކެހި,,,,52685,މަށަންދަތި.,
19970,ކ,none,ކުނިކެހުން,,,,52684,ބިންމަތީގައި ނުވަތަ ތަޅުންގަނޑުގައި ހުރި ކުނިތަކެއް އިލޮށިފައްޗެއް ނުވަތަ ފިހިގަނޑެއް ފަދަ އެއްޗަކުން އެއްކޮށް ސާފުކުރުން.,
19971,ކ,none,ކުނިކޮށި,,,,29015,އުކާލަން ގެންދާކުނި ޖަމާކުރަން ހަދައިފައިވާތަން.,
19972,ކ,none,ކުނިއެޅުން,,,,29022,ބޭނުންނެތް އެއްޗެހި އެތަން މިތަނަށް އުކުން ނުވަތަ ވަކިތާކު ބެހެއްޓުން.,
19972,ކ,none,ކުނިއެޅުން,,,,29023,އަނގަޔާއި، ކަރުތެރޭގައި ކުނި އުފެދުން.,
19973,ކ,none,ކުނިވަސް,,,,29033,އެއްޗެހި ކުނިވެގެން ދުވާ ވަސް.,
19974,ކ,none,ކުނިވިއްސާރަ,,,,29043,ކޮޅިކޮޅިގަނޑަށް ނުނަގައި މަޑުކޮށް އޮވެފައި އިރުއިރުކޮޅުން ވާރޭވެހޭ ވިއްސާރަ.,
19975,ކ,none,ކުނިވުން,,,,29063,ފިލުނދު ވެގެން ގޮސް ނުބައިވުން.,
19976,ކ,none,ކުނިމިލަ,,,,29077,ހަމުގައި ހުންނަ މިލައާއި، އެމިލައިގައި ތަތްލައިފައި ހުންނަ ހިރަފުސް.,
19976,ކ,none,ކުނިމިލަ,,,,29078,ގައިން ހިއްލާދަލާ އެކުވެގެން ހަމުގައި ހުންނަ ހަޑިތަކެތި.,
19977,ކ,none,ކުނިފޭބުން,,,,2633,ވިހައިގެން މަސްތުރަވުމަށް ފަހު، އަންހެނާގެ ކުރިމަތިފަރާތުން ފައިބާ އެއްޗެހި އައުން.,
19977,ކ,none,ކުނިފޭބުން,,,,2635,ފުރަގަސް ފަރާތުބަލީގައި ފުރަގަސްފަރާތުން ފައިބާ އެއްޗެހި އައުން.,
19978,ކ,none,ކުނިގަނޑު,,,,29084,ފާރުގަނޑުގައި ހެދިފައި އޮންނަ ނުބައި މާއްދާގަނޑު.,
19978,ކ,none,ކުނިގަނޑު,,,,29085,ނިފާސްކަމުގެ ގަނޑުލޭ.,
19978,ކ,none,ކުނިގަނޑު,,,,29086,ކަނޑުމަތީގެ ބަހުރުވައިގައި ބޮޑުމަސް.,
19979,ކ,none,ކުނިގަތުން,,,,29100,ފާރުގަނޑު މަތީގައި ކުނި އުފެދުން.,
19980,ކ,none,ކުނިގޮނޑު,,,,12709,ކުނިބުނި އުކައިލެވޭ ސަރަޙައްދު.,
19981,ކ,none,ކުނީހަނޑޫ,,,,12776,ގަޑުވަރުތެރޭ ބޭފުޅުން ތިއްބަވާ ތަންތަން ކުނިކަހާ މީހަކަށް ސަރުކާރުން ދެއްވައި އުޅުއްވި ހަނޑޫ. އެއީ ފޯޔަކު އަށް ނާޅި ހަނޑުލެވެ.,
19982,ކ,none,ކުނީމީހުން,,,,13266,މަގުމަތި ކުނިކަހައި ތާހިރުކުރާން ސަރުކާރުން މުސާރަ ދެއްވާފައި ތިބޭ މީހުން.,
19983,ކ,none,ކުނުކަށުކެޔޮ,,,,13296,ބޯކެޔޮ.,
19984,ކ,none,ކުންނަ,,,,13320,މުއިނަރު.,
19984,ކ,none,ކުންނަ,,,,13321,މުއިރު.,
19985,ކ,none,ކުންނާރު,,,,13369,އެނބޫވައްތަރަކަށް ހުންނަ އެއަށް ވުރެ އޮށް ކުޑަ މޭވާއެއް. މީގެ ކިތަންމެ ވައްތަރެއް ހުރެއެވެ. އޭގެތެރޭގައި ހުތް ކުންނާރާއި ފޮނި ކުންނާރު ހިމެނެއެވެ.,
19986,ކ,none,ކުންނާބު,,,,15023,ފުންނާބު.,
19987,ކ,none,ކުންނިޔަފަތި,,,,15029,ތުނިޔަ.,
19988,ކ,climax,ކުންނު,,,,15174,ބޮޑެތި ގަލުން ނުވަތަ ފަރުބަދައިން ބޭރަށް ނުކުމެފައި ހުންނަ މުލި.,
19988,ކ,climax,ކުންނު,,,,53259,ވާހަކައެއްގެ އެންމެ ވަރުގަދަ ކުރިމަތިލުން ހިނގާ ހިސާބު.,climax
19989,ކ,Aquarius,ކުންބަ,,,,52683,އިރު ހިނގާ ބާރަ ބުރުޖުގެ 11 ވަނަ ބުރުޖު ނުވަތަ 11 ވަނަ ރާހި. ޖަނަވަރީ 20 އިން ފެބުރުވަރީ 18 އަށް އިރު ހުންނާނީ މި ބުރުޖުގައެވެ.,Aquarius
19990,ކ,bluestripe herring,ކުންބަޅަ,,,,52682,މުށިމަހަށްވުރެ ތުނި އެފާޑަށް ހުންނަ ކަށިގިނަ ވެހިމަހެއް. މީގައި ހުޅުނބު ހުންނާނެއެވެ.,bluestripe herring
19991,ކ,none,ކުންބޮޅެ,,,,52681,ގުންބަޅަ.,
19992,ކ,none,ކުންވަކާ,,,,52680,ކުނބުވައްގަނޑު.,
19993,ކ,none,ކުންވަތާ,,,,15187,ކުނބު ހުންނަ ވަތް.,
19994,ކ,none,ކުންފަތެ,,,,15211,ކުނބު އިންނަފަތް.,
19995,ކ,company,ކުންފުނި,,,,15234,ވިޔަފާރިކުރުމަށް ނުވަތަ ނަފާއެއް ހޯދުމަށް ދެ މީހަކު ނުވަތަ އެކަކަށް ވުރެ ގިނަ މީހުން ބައިވެރިވެގެން އުފައްދާ ޖަމާޢަތް.,company
19996,ކ,none,ކުންފުނިހެދުން,,,,32151,ކުންފުނި އުފެއްދުން.,
19997,ކ,none,ކުންދާން,,,,20048,ނައުފަހަރުގެ ކުނބު ދިގުކުރާން ކުނބުގެ މައްޗަށް ގުޅުވަމުން، ނަގާ ބުރިބުރި.,
19998,ކ,none,ކުންދިރާ,,,,32163,ޖާފާނުރުއް.,
19999,ކ,none,ކުންޏަ,,,,32183,ކޯއްޓޭގެ ކާލިގަނޑާ ޖެހިގެން ތިރީގައި ވަނާލައި ހަރުކޮށްފައި ހުންނަ ދެގަނޑު ފިލާ.,
20000,ކ,none,ކުންޑަޅަމަސް,,,,33444,ބަތްޕޮޅި މަސް.,
20001,ކ,none,ކުންޑި,,,,33476,ގުރުކާށި.,
20002,ކ,none,ކުންޑު,,,,33491,ކުންނު.,
20003,ކ,none,ކުންޓި,,,,33507,ގުރުޑު.,
20004,ކ,none,ކުރަ,,,,33523,ދިރޭ އެއްޗެހީގެ ހަމުގައި ބޯކޮށް ރާޅުކޮށް ހެދިފައި ހުންނަ ތަންތަން.,
